"Intersection","Analysis Neighborhood","Latitude","Longitude"
"BAY ST \ JONES ST","North Beach","37.80521011353","-122.41688537598"
"CITYVIEW WAY \ MIDCREST WAY","Twin Peaks","37.74848556519","-122.44911956787"
"ALLISON ST \ MORSE ST","Excelsior","37.71237945557","-122.44158172607"
"LOMBARD ST \ TAYLOR ST","Russian Hill","37.80261993408","-122.41468048096"
"PRENTISS ST \ TOMPKINS AVE","Bernal Heights","37.73699951172","-122.41223907471"
"BENGAL ALY \ LANSDALE AVE","West of Twin Peaks","37.73833847046","-122.46071624756"
"OCTAVIA ST \ WALLER ST","Hayes Valley","37.77199935913","-122.42372894287"
"GILMAN AVE \ HAWES ST","Bayview Hunters Point","37.71929931641","-122.39002227783"
"SAN JOSE AVE \ SANTA ROSA AVE","Outer Mission","37.72892379761","-122.44006347656"
"TERRACE DR \ TERRACE WALK","West of Twin Peaks","37.736328125","-122.46389770508"
"ALVARADO ST \ HOFFMAN AVE","Noe Valley","37.75330352783","-122.44085693359"
"EDNA ST \ JUDSON AVE","West of Twin Peaks","37.72827529907","-122.44655609131"
"CLINTON PARK \ GUERRERO ST","Mission","37.76914978027","-122.42447662354"
"WHITNEY YOUNG CIR \ YOUNG CT","Bayview Hunters Point","37.73630142212","-122.38581848145"
"BRUNSWICK ST \ UNNAMED 068","Excelsior","37.7110748291","-122.44165802002"
"CAMBRIDGE ST \ SWEENY ST","Excelsior","37.73043060303","-122.41937255859"
"14TH ST \ BUENA VISTA TER","Castro/Upper Market","37.7671585083","-122.4382019043"
"FELTON ST \ GOETTINGEN ST","Portola","37.72925949097","-122.40756225586"
"14TH AVE \ WEDEMEYER ST","Presidio","37.78749084473","-122.4733505249"
"BUSH ST \ LAGUNA ST","Pacific Heights","37.78765106201","-122.42852783203"
"24TH AVE \ CABRILLO ST","Outer Richmond","37.77448654175","-122.483253479"
"22ND ST \ FOLSOM ST","Mission","37.75569915771","-122.41439056396"
"ARGUELLO BLVD \ KEZAR DR","Golden Gate Park","37.76728057861","-122.45827484131"
"CARROLL AVE \ QUINT ST","Bayview Hunters Point","37.73026657104","-122.40269470215"
"OPHIR ALY \ POST ST","Nob Hill","37.78774261475","-122.41273498535"
"BRADY ST \ COLTON ST","Mission","37.7728729248","-122.42040252686"
"GLENVIEW DR \ PORTOLA DR","Twin Peaks","37.74691390991","-122.44786834717"
"BERNICE RODGERS WAY \ MARTIN LUTHER KING JR DR","Golden Gate Park","37.76552581787","-122.50411987305"
"OAKDALE AVE \ RANKIN ST","Bayview Hunters Point","37.7388458252","-122.39781188965"
"17TH ST \ MONUMENT WAY","Haight Ashbury","37.76181793213","-122.44638061523"
"GREAT HWY \ JOHN F KENNEDY DR","Golden Gate Park","37.77043533325","-122.51092529297"
"BUCHANAN ST \ MOULTON ST","Marina","37.79983901978","-122.43267822266"
"BONVIEW ST \ EUGENIA AVE","Bernal Heights","37.7407875061","-122.41835021973"
"06TH ST \ MISSION ST","South of Market","37.7809715271","-122.40870666504"
"MARIPOSA ST \ RHODE ISLAND ST","Potrero Hill","37.76350402832","-122.40244293213"
"22ND AVE \ CABRILLO ST","Outer Richmond","37.77458190918","-122.48110961914"
"FILBERT ST \ MASON ST","Chinatown","37.80096435547","-122.41265869141"
"FRANCISCO ST \ POLK ST","Russian Hill","37.80341339111","-122.4232711792"
"SILVER AVE \ UNIVERSITY ST","Portola","37.72922134399","-122.41519165039"
"ALEMANY BLVD \ CHANCERY LN","Outer Mission","37.71733856201","-122.44286346436"
"IRVING ST \ SUNSET BLVD","Sunset/Parkside","37.76273345947","-122.49588012695"
"CAYUGA AVE \ NAGLEE AVE","Outer Mission","37.71425247192","-122.44940185547"
"HAYES ST \ LAGUNA ST","Hayes Valley","37.77646255493","-122.42626190186"
"30TH ST \ SAN JOSE AVE","Bernal Heights","37.74229431152","-122.42328643799"
"12TH AVE \ FULTON ST","Golden Gate Park","37.77320861816","-122.47016143799"
"16TH AVE \ JUDAH ST","Inner Sunset","37.76184082031","-122.47378540039"
"34TH AVE \ RIVERA ST","Sunset/Parkside","37.74607086182","-122.49202728271"
"04TH ST \ FREELON ST","South of Market","37.77875137329","-122.39706420898"
"GARFIELD ST \ VICTORIA ST","Oceanview/Merced/Ingleside","37.71968460083","-122.46535491943"
"18TH ST \ LEXINGTON ST","Mission","37.76174926758","-122.42081451416"
"40TH AVE \ SANTIAGO ST","Sunset/Parkside","37.74392700195","-122.4983215332"
"MASONIC AVE \ WALLER ST","Haight Ashbury","37.76928329468","-122.44510650635"
"DIVISADERO ST \ WASHINGTON ST","Pacific Heights","37.79075622559","-122.4409866333"
"34TH AVE \ LINCOLN WAY","Sunset/Parkside","37.76473236084","-122.49333190918"
"KIRKWOOD AVE \ NEWHALL ST","Bayview Hunters Point","37.73816680908","-122.38996124268"
"BANBURY DR \ DENSLOWE DR","West of Twin Peaks","37.71981048584","-122.47428894043"
"CORWIN ST \ DOUGLASS ST","Castro/Upper Market","37.75709152222","-122.43900299072"
"COLBY ST \ OLMSTEAD ST","Portola","37.72051239014","-122.41048431396"
"CHENERY ST \ FAIRMOUNT ST","Glen Park","37.73895263672","-122.42581176758"
"DIVISADERO ST \ SACRAMENTO ST","Pacific Heights","37.78899383545","-122.44062042236"
"CRAUT ST \ MAYNARD ST","Excelsior","37.72928237915","-122.42826843262"
"BAKER ST \ PINE ST","Pacific Heights","37.7866897583","-122.44355773926"
"CHESTNUT ST \ LEAVENWORTH ST","Russian Hill","37.80313491821","-122.41815185547"
"RECYCLE RD \ TUNNEL AVE","Bayview Hunters Point","37.70862960815","-122.40132904053"
"ARELIOUS WALKER DR \ INNES AVE","Bayview Hunters Point","37.73093795776","-122.37389373779"
"BATTERY ST \ CLAY ST","Chinatown","37.79501342773","-122.40032958984"
"04TH AVE \ BALBOA ST","Inner Richmond","37.77733230591","-122.46186828613"
"BRUSSELS ST \ FELTON ST","Portola","37.72951889038","-122.40657806396"
"CASTENADA AVE \ PACHECO ST","West of Twin Peaks","37.74777603149","-122.4623336792"
"29TH ST \ CHURCH ST","Noe Valley","37.74369812012","-122.42667388916"
"RUTLAND ST \ VISITACION AVE","Visitacion Valley","37.71144866943","-122.4079284668"
"STOCKTON ST \ WASHINGTON ST","Chinatown","37.79494094849","-122.40808105469"
"LINCOLN BLVD \ TAYLOR RD","Presidio","37.80200195313","-122.45864868164"
"PERINE PL \ PIERCE ST","Pacific Heights","37.78896331787","-122.4372253418"
"23RD ST \ MINNESOTA ST","Potrero Hill","37.75527191162","-122.38999176025"
"KEITH ST \ NEWCOMB AVE","Bayview Hunters Point","37.73310470581","-122.38604736328"
"LINCOLN BLVD \ STONE ST","Presidio","37.80385971069","-122.47569274902"
"BAY SHORE BLVD \ TUNNEL AVE","Bayview Hunters Point","37.71305847168","-122.40065765381"
"GREENWICH ST \ JONES ST","Russian Hill","37.8014793396","-122.41613006592"
"EDGEHILL WAY \ GARCIA AVE","West of Twin Peaks","37.74380493164","-122.45986175537"
"PAGE ST \ PIERCE ST","Haight Ashbury","37.77262115479","-122.43392181396"
"MONTANA ST \ PLYMOUTH AVE","Oceanview/Merced/Ingleside","37.71662902832","-122.45608520508"
"VALLEJO ST \ WEBSTER ST","Marina","37.79543685913","-122.43347167969"
"MADRID ST \ PERSIA AVE","Excelsior","37.72161865234","-122.43280792236"
"LUSK ST \ TOWNSEND ST","South of Market","37.77797698975","-122.39385986328"
"25TH ST \ FLORIDA ST","Mission","37.75114440918","-122.40991210938"
"HODGES ALY \ VALLEJO ST","North Beach","37.79922485352","-122.40364837646"
"CAPP ST \ CESAR CHAVEZ ST \ MISSION ST","Bernal Heights","37.74816513062","-122.41822052002"
"22ND AVE \ RIVERA ST","Sunset/Parkside","37.74663925171","-122.47916412354"
"DIAMOND ST \ POPPY LN","Glen Park","37.73754501343","-122.434715271"
"37TH AVE \ IRVING ST","Sunset/Parkside","37.76271057129","-122.49641418457"
"NORTH POINT ST \ VAN NESS AVE","Russian Hill","37.80507659912","-122.42530059814"
"RETIRO WAY \ RICO WAY","Marina","37.80492782593","-122.43814086914"
"CORTLAND AVE \ PUTNAM ST","Bernal Heights","37.73979187012","-122.41073608398"
"PROGRESS ST \ WHITNEY YOUNG CIR","Bayview Hunters Point","37.73323822021","-122.38340759277"
"DOLORES ST \ SAN JOSE AVE","Bernal Heights","37.74089050293","-122.42394256592"
"20TH AVE \ GEARY BLVD","Outer Richmond","37.78033447266","-122.47938537598"
"18TH ST \ VERMONT ST","Potrero Hill","37.76211166382","-122.40425872803"
"04TH ST \ WELSH ST","South of Market","37.77913284302","-122.39753723145"
"MARCELA AVE \ SOLA AVE","West of Twin Peaks","37.74807739258","-122.46080780029"
"09TH AVE \ ALTON AVE","West of Twin Peaks","37.75033187866","-122.46537780762"
"HAZELWOOD AVE \ STAPLES AVE","West of Twin Peaks","37.72916793823","-122.45400238037"
"45TH AVE \ WAWONA ST","Sunset/Parkside","37.73622894287","-122.50315856934"
"BRODERICK ST \ SUTTER ST","Japantown","37.78503417969","-122.44153594971"
"BRANNAN ST \ JACK LONDON ALY","Financial District/South Beach","37.7809677124","-122.39318847656"
"ELMIRA ST \ THORNTON AVE","Bayview Hunters Point","37.73080062866","-122.40286254883"
"OCEAN AVE \ SUNSET BLVD","Sunset/Parkside","37.73191070557","-122.4937210083"
"BOSWORTH ST \ CONGO ST \ ELK ST","West of Twin Peaks","37.73485565186","-122.43993377686"
"FRANKLIN ST \ GEARY BLVD","Western Addition","37.78548049927","-122.42302703857"
"11TH AVE \ KIRKHAM ST","Inner Sunset","37.76021575928","-122.4681930542"
"MOUNT VERNON AVE \ ROME ST","Outer Mission","37.71657562256","-122.44518280029"
"BRODERICK ST \ SACRAMENTO ST","Pacific Heights","37.7887802124","-122.44229888916"
"FULTON ST \ PARSONS ST","Golden Gate Park","37.7746887207","-122.45525360107"
"EUGENIA AVE \ GATES ST","Bernal Heights","37.74031829834","-122.4139251709"
"16TH AVE \ ANZA ST","Outer Richmond","37.7786026001","-122.47495269775"
"HOLLOWAY AVE \ LEE AVE","Oceanview/Merced/Ingleside","37.72185134888","-122.45410919189"
"FORT MASON 10 \ FORT MASON 8 \ FORT MASON 9","Marina","37.80506134033","-122.42816162109"
"HEAD ST \ SARGENT ST","Oceanview/Merced/Ingleside","37.71612548828","-122.4644241333"
"46TH AVE \ TARAVAL ST","Sunset/Parkside","37.7417640686","-122.50462341309"
"GREEN ST \ RENO PL","North Beach","37.79993057251","-122.40560913086"
"30TH AVE \ LINCOLN WAY","Sunset/Parkside","37.7649307251","-122.48904418945"
"FRANKLIN ST \ PAGE ST","Hayes Valley","37.77429580688","-122.4207611084"
"05TH AVE \ GEARY BLVD","Inner Richmond","37.78107070923","-122.46321105957"
"12TH AVE \ QUINTARA ST","West of Twin Peaks","37.74894714355","-122.46848297119"
"15TH AVE \ MOUNT LN","Inner Sunset","37.75421905518","-122.47211456299"
"27TH AVE \ AUTOMOBILE DR","Seacliff","37.7882232666","-122.4878616333"
"MIZPAH ST \ SUSSEX ST","Glen Park","37.73714065552","-122.43886566162"
"SYDNEY WAY \ ULLOA ST","West of Twin Peaks","37.74476242065","-122.4545211792"
"EUCLID AVE \ IRIS AVE","Presidio Heights","37.78412628174","-122.4518737793"
"ALEMANY BLVD \ LAWRENCE AVE","Outer Mission","37.7112197876","-122.45314025879"
"36TH AVE \ QUINTARA ST","Sunset/Parkside","37.74784088135","-122.49430084229"
"HAWKINS LN \ JAKEY CT","Bayview Hunters Point","37.73505401611","-122.38447570801"
"SILVER AVE \ VIENNA ST","Excelsior","37.72873687744","-122.42420196533"
"05TH ST \ BLUXOME ST","Mission Bay","37.77593994141","-122.39797210693"
"BERCUT ACCESS RD \ CHAIN OF LAKES DR","Golden Gate Park","37.76578521729","-122.50047302246"
"03RD ST \ 19TH ST","Potrero Hill","37.76176834106","-122.38868713379"
"FITZGERALD AVE \ JENNINGS ST","Bayview Hunters Point","37.72203445435","-122.39317321777"
"DIVISADERO ST \ EDDY ST","Western Addition","37.78059005737","-122.43892669678"
"JERROLD AVE \ RANKIN ST","Bayview Hunters Point","37.74210739136","-122.39506530762"
"30TH AVE \ QUINTARA ST","Sunset/Parkside","37.74812698364","-122.4878692627"
"03RD AVE \ CABRILLO ST","Inner Richmond","37.77551651001","-122.4606628418"
"FRANCE AVE \ MOSCOW ST","Excelsior","37.71659469604","-122.43115234375"
"ELMWOOD WAY \ FAXON AVE \ SOUTHWOOD DR","West of Twin Peaks","37.72581481934","-122.459815979"
"21ST ST \ GUERRERO ST","Mission","37.75676727295","-122.42333221436"
"EUCLID AVE \ MANZANITA AVE","Presidio Heights","37.78427505493","-122.45101165771"
"PRINCETON ST \ SILLIMAN ST","Excelsior","37.72839736938","-122.41594696045"
"CLAY ST \ STEINER ST","Pacific Heights","37.79050064087","-122.43585205078"
"29TH AVE \ SANTIAGO ST","Sunset/Parkside","37.74444580078","-122.48653411865"
"05TH ST \ BERRY ST","Mission Bay","37.77403259277","-122.39557647705"
"CROSS ST \ POPE ST","Excelsior","37.71393203735","-122.44115447998"
"25TH ST \ SANCHEZ ST","Noe Valley","37.74996566772","-122.42949676514"
"16TH AVE \ SANTIAGO ST","West of Twin Peaks","37.74504470825","-122.47292327881"
"29TH AVE \ LAKE ST","Seacliff","37.78508758545","-122.4893951416"
"MALLORCA WAY \ TOLEDO WAY","Marina","37.80157470703","-122.43747711182"
"GENEVA AVE \ PRAGUE ST","Excelsior","37.71276473999","-122.43193054199"
"FRANKLIN ST \ WILLOW ST","Western Addition","37.78314971924","-122.42256164551"
"HAYES ST \ VAN NESS AVE","Tenderloin","37.77729797363","-122.41969299316"
"GLENHAVEN LN \ OAK PARK DR","Inner Sunset","37.75546264648","-122.45652008057"
"BAY ST \ BRODERICK ST","Marina","37.8016242981","-122.4448928833"
"GAMBIER ST \ SILVER AVE","Excelsior","37.72882080078","-122.42266845703"
"MENDELL ST \ NEWCOMB AVE","Bayview Hunters Point","37.73522567749","-122.38977050781"
"BRANNAN ST \ BUTTE PL","South of Market","37.77379226685","-122.40226745605"
"HARRISON ST \ MORRIS ST","South of Market","37.77769851685","-122.40352630615"
"ALVARADO ST \ DOUGLASS ST","Noe Valley","37.75343322754","-122.43870544434"
"FREMONT ST \ FRONT ST \ MARKET ST","Financial District/South Beach","37.7917175293","-122.39826202393"
"EMERSON ST \ GEARY BLVD","Lone Mountain/USF","37.78248214722","-122.44806671143"
"EASTMAN ST \ UNION ST","Russian Hill","37.79906845093","-122.42008209229"
"21ST ST \ DIAMOND ST","Noe Valley","37.75596618652","-122.43674468994"
"07TH AVE \ JUDAH ST","Inner Sunset","37.76226806641","-122.46404266357"
"DELANO AVE \ NIAGARA AVE","Outer Mission","37.71882629395","-122.44590759277"
"FUNSTON AVE \ LAKE ST","Inner Richmond","37.78633499146","-122.47218322754"
"02ND ST \ HARRISON ST","Financial District/South Beach","37.78430938721","-122.39515686035"
"BRUNSWICK ST \ CONCORD ST","Excelsior","37.71094512939","-122.44215393066"
"BELVEDERE ST \ WALLER ST","Haight Ashbury","37.76873016357","-122.44945526123"
"SANSOME ST \ VALLEJO ST","Financial District/South Beach","37.7993812561","-122.40242004395"
"LARKIN ST \ LOMBARD ST","Russian Hill","37.8017578125","-122.42125701904"
"ARMSTRONG AVE \ KALMANOVITZ ST \ SHOUP AVE","Bayview Hunters Point","37.72874450684","-122.39664459229"
"COUNTRY CLUB DR \ HUNTINGTON DR","Sunset/Parkside","37.73226928711","-122.49517059326"
"SILVER AVE \ THOMAS AVE","Bayview Hunters Point","37.73558044434","-122.40036010742"
"PRESIDIO BLVD \ SIMONDS LOOP","Presidio","37.7961807251","-122.45152282715"
"DOLORES ST \ LIBERTY ST","Castro/Upper Market","37.75743103027","-122.42568969727"
"CAPISTRANO AVE \ SANTA YSABEL AVE","Outer Mission","37.72687149048","-122.43816375732"
"IDORA AVE \ LAGUNA HONDA BLVD","West of Twin Peaks","37.74405670166","-122.45652770996"
"33RD AVE \ NORIEGA ST","Sunset/Parkside","37.75357818604","-122.49147796631"
"BAKER ST \ HAYES ST","Lone Mountain/USF","37.77456665039","-122.44110870361"
"ARBALLO DR \ GARCES DR","Lakeshore","37.71624755859","-122.48327636719"
"MAYNARD ST \ TRUMBULL ST","Excelsior","37.73077392578","-122.42250061035"
"HANOVER ST \ UNNAMED 068","Excelsior","37.70980834961","-122.44110870361"
"34TH AVE \ CABRILLO ST","Outer Richmond","37.7739944458","-122.49396514893"
"LANE ST \ THOMAS AVE","Bayview Hunters Point","37.73041152954","-122.39128875732"
"20TH ST \ HARTFORD ST","Castro/Upper Market","37.75775527954","-122.43359375"
"PRIEST ST \ WASHINGTON ST","Nob Hill","37.79402923584","-122.41521453857"
"FLORENCE ST \ VALLEJO ST","Nob Hill","37.79782104492","-122.41481018066"
"GRIFFITH ST \ THOMAS AVE","Bayview Hunters Point","37.72510910034","-122.38193511963"
"20TH AVE \ BALBOA ST","Outer Richmond","37.77654647827","-122.47910308838"
"GIRARD ST \ WARD ST","Visitacion Valley","37.71897888184","-122.40112304688"
"26TH AVE \ BALBOA ST","Outer Richmond","37.77625274658","-122.48553466797"
"17TH AVE \ IRVING ST","Inner Sunset","37.76365661621","-122.47498321533"
"JACKSON ST \ LOCUST ST","Presidio Heights","37.79018783569","-122.45247650146"
"CHAPMAN ST \ FOLSOM ST","Bernal Heights","37.74176025391","-122.41319274902"
"16TH ST \ JOSE SARRIA CT \ PROSPER ST","Castro/Upper Market","37.76432418823","-122.43170166016"
"CENTURY PL \ PINE ST","Financial District/South Beach","37.79201889038","-122.40163421631"
"21ST AVE \ CALIFORNIA ST","Outer Richmond","37.78407669067","-122.48072814941"
"45TH AVE \ JUDAH ST","Sunset/Parkside","37.76047134399","-122.50485992432"
"17TH ST \ COLE ST","Haight Ashbury","37.76164627075","-122.44911956787"
"ARBOL LN \ LYON ST \ TURK BLVD","Lone Mountain/USF","37.77903747559","-122.44370269775"
"FRANKLIN ST \ MCALLISTER ST","Western Addition","37.77989196777","-122.42189025879"
"JONES ST \ VALLEJO ST","Nob Hill","37.79774856567","-122.41538238525"
"34TH AVE \ FULTON ST","Golden Gate Park","37.77212905884","-122.49383544922"
"BEULAH ST \ STANYAN ST","Haight Ashbury","37.76730728149","-122.45316314697"
"FULTON ST \ LOYOLA TER","Lone Mountain/USF","37.77549743652","-122.44885253906"
"45TH AVE \ SLOAT BLVD","Sunset/Parkside","37.73546600342","-122.50310516357"
"CONSERVATORY DR \ JOHN F KENNEDY DR","Golden Gate Park","37.77177810669","-122.46204376221"
"GROVE ST \ LAGUNA ST","Hayes Valley","37.77738952637","-122.42645263672"
"JUDAH ST \ LA PLAYA","Sunset/Parkside","37.76028060913","-122.50914001465"
"26TH ST \ VIRGIL ST","Mission","37.74920654297","-122.41539001465"
"FARVIEW CT \ MARVIEW WAY","Twin Peaks","37.75588226318","-122.44957733154"
"38TH AVE \ MORAGA ST","Sunset/Parkside","37.75520324707","-122.49695587158"
"ROSS ALY \ WASHINGTON ST","Chinatown","37.79504394531","-122.40726470947"
"27TH ST \ KRONQUIST CT","Noe Valley","37.74643325806","-122.43496704102"
"29TH AVE \ NORIEGA ST","Sunset/Parkside","37.7537689209","-122.48718261719"
"22ND AVE \ IRVING ST","Sunset/Parkside","37.76342010498","-122.48033905029"
"BRANNAN ST \ DORE ST","South of Market","37.76958465576","-122.40758514404"
"CASTILLO ST \ VELASCO AVE","Visitacion Valley","37.70947265625","-122.41765594482"
"HILL POINT AVE \ PARNASSUS AVE","Inner Sunset","37.76406860352","-122.4557800293"
"35TH AVE \ JUDAH ST","Sunset/Parkside","37.76094436646","-122.494140625"
"LOMBARD ST \ LYON ST","Marina","37.79845809937","-122.44730377197"
"BRANNAN ST \ RITCH ST","South of Market","37.77966308594","-122.39484405518"
"BERKELEY WAY \ DIAMOND HEIGHTS BLVD","Glen Park","37.73875045776","-122.43668365479"
"CIELITO DR \ PARQUE DR","Visitacion Valley","37.71028518677","-122.42165374756"
"BRODERICK ST \ CHESTNUT ST","Marina","37.79976654053","-122.44451904297"
"ALLEN ST \ EASTMAN ST","Russian Hill","37.79935073853","-122.42014312744"
"HURON AVE \ SALA TER","Outer Mission","37.7147026062","-122.44621276855"
"DARTMOUTH ST \ FELTON ST","Portola","37.72797393799","-122.41249084473"
"LAKEVIEW AVE \ MAJESTIC AVE","Oceanview/Merced/Ingleside","37.71697616577","-122.45189666748"
"CONGO ST \ MELROSE AVE","West of Twin Peaks","37.7338104248","-122.44200897217"
"45TH AVE \ LAWTON ST","Sunset/Parkside","37.75674057007","-122.50459289551"
"QUESADA AVE \ SELBY ST","Bayview Hunters Point","37.73864746094","-122.4008102417"
"CORBETT AVE \ GOLDING LN","Twin Peaks","37.75180053711","-122.44355010986"
"GRAFTON AVE \ PLYMOUTH AVE","Oceanview/Merced/Ingleside","37.72003173828","-122.45613098145"
"SAINT JOSEPHS AVE \ TURK ST","Lone Mountain/USF","37.77936553955","-122.44095611572"
"HOUSTON ST \ JONES ST","Russian Hill","37.80382156372","-122.41660308838"
"23RD ST \ GUERRERO ST","Mission","37.75357055664","-122.42302703857"
"HASTINGS TER \ HYDE ST","Russian Hill","37.79950332642","-122.41911315918"
"CAPITOL AVE \ SAGAMORE ST","Oceanview/Merced/Ingleside","37.71138763428","-122.45900726318"
"05TH ST \ JESSIE ST","South of Market","37.78315734863","-122.40701293945"
"ALAMEDA ST \ HAMPSHIRE ST","Mission","37.76829910278","-122.40874481201"
"DICHA ALY \ LUPINE AVE","Presidio Heights","37.78409957886","-122.44960784912"
"COLE ST \ HAYES ST","Lone Mountain/USF","37.77331542969","-122.45097351074"
